val_macro_f1-score,val_macro_recall,val_micro_accuracy,val_macro_precision,val_weighted_precision,val_weighted_recall,val_weighted_f1-score,val_balanced_accuracy,test_macro_f1-score,test_macro_recall,test_micro_accuracy,test_macro_precision,test_weighted_precision,test_weighted_recall,test_weighted_f1-score,test_balanced_accuracy,test_macro_ovr_roc_auc_score,learning_rate,loss_function,batch_size,optimizer,betas,amsgrad,weight_decay,epochs_taken,train_insertions,train_deletions,train_mutation_rate,model_name,confidence_threshold,seq_count_threshold,seq_len,test_insertions,test_deletions,test_mutation_rate,tag_and_primer,reverse_complements,k_folds,k_iters,encoding_mode,test_split,load_existing_train_test,datetime,trials,layer1_input_channels,layer1_output_channels,layer1_conv_kernel,layer1_stride,layer1_padding,layer1_dropout,layer1_pool_kernel,layer2_input_channels,layer2_output_channels,layer2_conv_kernel,layer2_stride,layer2_padding,layer2_dropout,layer2_pool_kernel,layer3_input_channels,layer3_output_channels,layer3_conv_kernel,layer3_stride,layer3_padding,layer3_dropout,layer3_pool_kernel,layer4_input_channels,layer4_output_channels,layer4_conv_kernel,layer4_stride,layer4_padding,layer4_dropout,layer4_pool_kernel,layer5_input_channels,layer5_output_channels,layer5_conv_kernel,layer5_stride,layer5_padding,layer5_dropout,layer5_pool_kernel,layer6_input_channels,layer6_output_channels,layer6_conv_kernel,layer6_stride,layer6_padding,layer6_dropout,layer6_pool_kernel,test_time,oversample
0.9607659679256318,0.9783814141041032,0.9562179997724428,0.9804222304306338,0.996638418079096,0.9798305084745764,0.9787005649717514,0.9778367346938776,0.9164529914529914,0.9326923076923076,0.9314285714285714,0.9583333333333334,0.9609523809523812,0.9314285714285714,0.9186666666666666,0.9326923076923076,0.9981013272821126,0.001,CrossEntropyLoss,64.0,Adam,"(0.9, 0.999)",False,0.0,19.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_041231,1.0,4.0,256.0,5.0,1.0,2.0,0.4,3.0,256.0,256.0,7.0,1.0,2.0,0.2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0191609859466552,True
0.9607199597787832,0.9823469079939668,0.909170554101718,0.9763861236802412,1.0,0.9763276836158192,0.97969868173258,0.9818367346938774,0.8512820512820514,0.8782051282051282,0.88,0.9305555555555556,0.9304761904761906,0.88,0.8567619047619048,0.8782051282051282,0.9954113279805926,0.0005,CrossEntropyLoss,64.0,Adam,"(0.9, 0.999)",False,0.0,26.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_053456,1.0,4.0,32.0,11.0,1.0,1.0,0.6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0181174278259277,False
0.9606280193236716,0.9789855072463768,0.941284560245762,0.9788043478260868,0.9964285714285716,0.9783068783068783,0.9783950617283952,0.9780632411067194,0.9074786324786324,0.9294871794871796,0.9257142857142856,0.9652777777777778,0.969047619047619,0.9257142857142856,0.908,0.9294871794871796,0.9933669966558148,0.0005,CrossEntropyLoss,32.0,Adam,"(0.9, 0.999)",False,0.0,19.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_030636,1.0,4.0,64.0,9.0,1.0,0.0,0.2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0185089111328125,True
0.9606280193236714,0.9831521739130435,0.9508647172602116,0.9746376811594204,1.0,0.978042328042328,0.9828924162257496,0.982411067193676,0.8854700854700854,0.907051282051282,0.9142857142857144,0.9465811965811964,0.9476190476190476,0.9142857142857144,0.8929523809523808,0.907051282051282,0.9986733141506912,0.007,CrossEntropyLoss,32.0,Adam,"(0.9, 0.999)",False,0.0,15.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_002516,1.0,4.0,32.0,7.0,2.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018726110458374,True
0.9606280193236714,0.9788043478260868,0.9476732278985096,0.9789855072463768,0.9964285714285716,0.978042328042328,0.9781305114638448,0.9782608695652174,0.8876068376068377,0.9134615384615384,0.9142857142857144,0.9551282051282052,0.9552380952380952,0.9142857142857144,0.8920000000000001,0.9134615384615384,0.9981560557352862,0.002,CrossEntropyLoss,32.0,Adam,"(0.9, 0.999)",False,0.0,23.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_023209,1.0,4.0,16.0,3.0,1.0,2.0,0.6,2.0,16.0,32.0,3.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0204401016235351,True
0.960627450980392,0.980313725490196,0.9519285470474458,0.980313725490196,1.0,0.9831073446327684,0.9831073446327684,0.9797551020408164,0.9262820512820512,0.9423076923076924,0.9428571428571428,0.9647435897435898,0.9657142857142856,0.9428571428571428,0.9295238095238096,0.9423076923076924,0.997844295208258,0.001,CrossEntropyLoss,64.0,Adam,"(0.9, 0.999)",False,0.0,17.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_021411,1.0,4.0,16.0,3.0,1.0,1.0,0.2,3.0,16.0,128.0,9.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0181832313537597,True
0.9605730292116844,0.9782729091636654,0.9295255432927524,0.97631212484994,0.993276836158192,0.972994350282486,0.9741242937853108,0.9776326530612244,0.836965811965812,0.8717948717948718,0.8685714285714285,0.9377136752136754,0.9444761904761906,0.8685714285714285,0.8413333333333333,0.8717948717948718,0.9901243890430655,0.007,CrossEntropyLoss,64.0,Adam,"(0.9, 0.999)",False,0.0,19.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_001121,1.0,4.0,16.0,9.0,1.0,2.0,0.6,2.0,16.0,256.0,11.0,1.0,2.0,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018021821975708,False
0.9605085521388044,0.9801883522639824,0.9508988508362728,0.9783453073537108,0.9983050847457626,0.9797740112994352,0.980885122410546,0.9797551020408164,0.8925213675213675,0.9198717948717948,0.9142857142857144,0.9588675213675212,0.9633333333333332,0.9142857142857144,0.8908571428571427,0.9198717948717948,0.9986362606454292,0.002,CrossEntropyLoss,64.0,Adam,"(0.9, 0.999)",False,0.0,18.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20231231_221320,1.0,4.0,64.0,3.0,1.0,2.0,0.2,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0172481536865234,False
0.9604705882352942,0.9802352941176472,0.9594151780634884,0.9802352941176472,1.0,0.9797740112994352,0.9797740112994352,0.979673469387755,0.9173076923076924,0.9326923076923076,0.9371428571428572,0.9604700854700856,0.958095238095238,0.9371428571428572,0.9211428571428572,0.9326923076923076,0.9972918998482084,0.007,CrossEntropyLoss,64.0,Adam,"(0.9, 0.999)",False,0.0,20.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20231231_224016,1.0,4.0,32.0,7.0,1.0,2.0,0.2,3.0,32.0,32.0,3.0,2.0,0.0,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0184834003448486,False
0.9604519961830884,0.9781459352971956,0.9402093525998408,0.98030449102718,0.9966101694915256,0.9764406779661018,0.975291902071563,0.9777551020408164,0.8871794871794872,0.9102564102564102,0.9142857142857144,0.955662393162393,0.9576190476190476,0.9142857142857144,0.8946666666666666,0.9102564102564102,0.9949334655334258,0.002,CrossEntropyLoss,64.0,Adam,"(0.9, 0.999)",False,0.0,15.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_064551,1.0,4.0,16.0,7.0,1.0,2.0,0.2,0.0,16.0,256.0,7.0,2.0,2.0,0.6,0.0,256.0,128.0,11.0,2.0,1.0,0.2,3.0,,,,,,,,,,,,,,,,,,,,,,0.0195620059967041,True
0.9603899371069182,0.9804528301886792,0.919894185914211,0.9780125786163522,0.9977401129943502,0.9764406779661016,0.9769679849340868,0.9798367346938776,0.8393162393162393,0.8717948717948718,0.88,0.9294871794871796,0.9333333333333332,0.88,0.8506666666666667,0.8717948717948718,0.9936253064367476,0.0005,CrossEntropyLoss,64.0,Adam,"(0.9, 0.999)",False,0.0,29.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_084703,1.0,4.0,128.0,5.0,1.0,2.0,0.0,3.0,128.0,32.0,9.0,1.0,2.0,0.4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0190432071685791,False
0.960313725490196,0.980156862745098,0.9262999203549892,0.9781960784313724,0.9983050847457626,0.979717514124294,0.9808286252354048,0.9797551020408164,0.8314102564102563,0.8685897435897436,0.8685714285714285,0.9284188034188036,0.9304761904761906,0.8685714285714285,0.8375238095238094,0.8685897435897436,0.9948410447214512,0.001,CrossEntropyLoss,64.0,Adam,"(0.9, 0.999)",False,0.0,17.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_093622,1.0,4.0,32.0,11.0,1.0,0.0,0.4,2.0,32.0,128.0,11.0,2.0,0.0,0.2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0189723968505859,True
0.9602170427919596,0.9826489086200516,0.9530037546933668,0.976914539400666,1.0,0.9798305084745764,0.9809604519774012,0.9818367346938774,0.8867521367521366,0.9102564102564102,0.9142857142857144,0.9540598290598288,0.956190476190476,0.9142857142857144,0.8942857142857142,0.9102564102564102,0.99635193334117,0.0005,CrossEntropyLoss,64.0,Adam,"(0.9, 0.999)",False,0.0,17.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20231231_212920,1.0,4.0,256.0,9.0,1.0,1.0,0.2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0170123577117919,False
0.9601449275362318,0.9786231884057972,0.9551200364091476,0.9786231884057972,0.9962962962962963,0.9777777777777776,0.9777777777777776,0.9776679841897232,0.8382478632478632,0.8653846153846154,0.8685714285714285,0.909188034188034,0.9066666666666668,0.8685714285714285,0.8430476190476188,0.8653846153846154,0.991340979132488,0.007,CrossEntropyLoss,32.0,Adam,"(0.9, 0.999)",False,0.0,16.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_012205,1.0,4.0,256.0,9.0,1.0,2.0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0183272361755371,True
0.960051282051282,0.9787692307692308,0.9487711912618044,0.9767692307692308,0.9966666666666668,0.9764406779661016,0.9775706214689264,0.9779591836734692,0.9006410256410257,0.9198717948717948,0.9257142857142856,0.9487179487179488,0.9514285714285714,0.9257142857142856,0.9085714285714286,0.9198717948717948,0.9961866832257504,0.002,CrossEntropyLoss,64.0,Adam,"(0.9, 0.999)",False,0.0,16.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_065934,1.0,4.0,256.0,9.0,2.0,1.0,0.2,0.0,256.0,256.0,9.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0189816951751709,True
0.96,0.98,0.9679485720787347,0.98,1.0,0.9818181818181818,0.9818181818181818,0.977777777777778,0.902136752136752,0.9230769230769232,0.9257142857142856,0.9572649572649572,0.9580952380952382,0.9257142857142856,0.9074285714285714,0.9230769230769232,0.9981385937385536,0.007,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,13.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_075708,1.0,4.0,128.0,3.0,1.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0211622714996337,True
0.96,0.98,0.9647570827170326,0.98,1.0,0.9818181818181818,0.9818181818181818,0.977777777777778,0.9241452991452992,0.939102564102564,0.9371428571428572,0.967948717948718,0.9685714285714284,0.9371428571428572,0.923809523809524,0.939102564102564,0.9957999638834798,0.002,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,13.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_071018,1.0,4.0,64.0,9.0,1.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0210847854614257,False
0.96,0.98,0.9636875640004552,0.98,1.0,0.9818181818181818,0.9818181818181818,0.977777777777778,0.8824786324786326,0.9102564102564102,0.9142857142857144,0.9561965811965812,0.9609523809523812,0.9142857142857144,0.8914285714285715,0.9102564102564102,0.997015489217004,0.002,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,18.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_062449,1.0,4.0,32.0,7.0,2.0,2.0,0.4,0.0,32.0,128.0,5.0,2.0,0.0,0.6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0234076976776123,False
0.96,0.98,0.962612356354534,0.98,1.0,0.9818181818181818,0.9818181818181818,0.977777777777778,0.8882478632478632,0.9134615384615384,0.9142857142857144,0.9540598290598288,0.9523809523809524,0.9142857142857144,0.8921904761904762,0.9134615384615384,0.9969782227605628,0.007,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,15.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_052302,1.0,4.0,16.0,5.0,1.0,2.0,0.2,2.0,16.0,32.0,9.0,1.0,2.0,0.4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0433149337768554,True
0.96,0.98,0.961582660143361,0.98,1.0,0.9818181818181818,0.9818181818181818,0.977777777777778,0.905982905982906,0.9198717948717948,0.9257142857142856,0.9455128205128204,0.9485714285714286,0.9257142857142856,0.9123809523809524,0.9198717948717948,0.9982682810069696,0.007,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,18.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_024508,1.0,4.0,256.0,7.0,2.0,2.0,0.2,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0210380554199218,False
0.96,0.98,0.9615428376379566,0.98,1.0,0.9818181818181818,0.9818181818181818,0.977777777777778,0.8901709401709402,0.9134615384615384,0.9142857142857144,0.9513888888888888,0.9547619047619048,0.9142857142857144,0.8933333333333334,0.9134615384615384,0.9952831313704346,0.001,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,19.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_040502,1.0,4.0,32.0,11.0,2.0,2.0,0.0,0.0,32.0,64.0,9.0,1.0,1.0,0.2,0.0,64.0,128.0,5.0,1.0,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,0.0257112979888916,True
0.96,0.98,0.9604790078507224,0.98,1.0,0.9818181818181818,0.9818181818181818,0.977777777777778,0.9091880341880344,0.9262820512820512,0.9314285714285714,0.9519230769230768,0.9542857142857144,0.9314285714285714,0.9161904761904762,0.9262820512820512,0.9983969035194868,0.002,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,14.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_052327,1.0,4.0,32.0,3.0,1.0,2.0,0.0,0.0,32.0,256.0,11.0,1.0,1.0,0.6,2.0,256.0,256.0,3.0,2.0,0.0,0.6,3.0,,,,,,,,,,,,,,,,,,,,,,0.026242971420288,False
0.96,0.98,0.959420866992832,0.98,1.0,0.9818181818181818,0.9818181818181818,0.977777777777778,0.8876068376068375,0.9134615384615384,0.9142857142857144,0.9497863247863249,0.9533333333333333,0.9142857142857144,0.8929523809523808,0.9134615384615384,0.9981207058394622,0.002,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,14.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_020052,1.0,4.0,32.0,11.0,1.0,2.0,0.0,2.0,32.0,32.0,3.0,1.0,2.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022378921508789,True
0.96,0.98,0.9583513482762543,0.98,1.0,0.9818181818181818,0.9818181818181818,0.977777777777778,0.8927350427350427,0.9166666666666666,0.92,0.9594017094017095,0.9571428571428572,0.92,0.8973333333333333,0.9166666666666666,0.9968123337916044,0.007,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,18.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_070429,1.0,4.0,128.0,5.0,2.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0211389064788818,False
0.96,0.98,0.9583456593469108,0.98,1.0,0.9818181818181818,0.9818181818181818,0.977777777777778,0.8803418803418804,0.907051282051282,0.9085714285714286,0.9455128205128204,0.9457142857142856,0.9085714285714286,0.8857142857142857,0.907051282051282,0.9938101480606962,0.007,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,13.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_052237,1.0,4.0,64.0,9.0,1.0,2.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0208199024200439,True
0.96,0.98,0.957293207418364,0.98,1.0,0.9818181818181818,0.9818181818181818,0.977777777777778,0.903846153846154,0.9230769230769232,0.9257142857142856,0.9604700854700854,0.9619047619047618,0.9257142857142856,0.9095238095238096,0.9230769230769232,0.997160083067996,0.001,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,25.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_014356,1.0,4.0,256.0,9.0,1.0,2.0,0.0,0.0,256.0,128.0,11.0,1.0,0.0,0.2,3.0,128.0,16.0,9.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0262486934661865,False
0.96,0.98,0.955120036409148,0.98,1.0,0.9818181818181818,0.9818181818181818,0.977777777777778,0.863034188034188,0.8878205128205128,0.8914285714285715,0.9412393162393164,0.9428571428571428,0.8914285714285715,0.8681904761904762,0.8878205128205128,0.9954475296811356,0.001,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,16.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20231231_230522,1.0,4.0,128.0,11.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020545482635498,True
0.96,0.98,0.9540732734099444,0.98,1.0,0.9818181818181818,0.9818181818181818,0.977777777777778,0.8555555555555554,0.875,0.88,0.9134615384615384,0.918095238095238,0.88,0.8634285714285714,0.875,0.9981209187906418,0.002,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,23.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_011607,1.0,4.0,32.0,9.0,1.0,2.0,0.0,0.0,32.0,16.0,3.0,1.0,2.0,0.6,0.0,16.0,64.0,5.0,2.0,0.0,0.4,2.0,,,,,,,,,,,,,,,,,,,,,,0.0247540473937988,True
0.96,0.98,0.953032199340084,0.98,1.0,0.9818181818181818,0.9818181818181818,0.977777777777778,0.8685897435897436,0.8974358974358975,0.9028571428571428,0.9455128205128204,0.9485714285714286,0.9028571428571428,0.8780952380952382,0.8974358974358975,0.996204784076022,0.001,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,18.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_051933,1.0,4.0,256.0,3.0,1.0,0.0,0.4,0.0,256.0,32.0,7.0,2.0,1.0,0.2,0.0,32.0,32.0,5.0,2.0,1.0,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,0.0251886844635009,True
0.96,0.98,0.9530094436227102,0.98,1.0,0.9818181818181818,0.9818181818181818,0.977777777777778,0.8814102564102564,0.9006410256410257,0.9085714285714286,0.9294871794871796,0.9342857142857144,0.9085714285714286,0.8914285714285715,0.9006410256410257,0.9957420411626112,0.002,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,16.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_033452,1.0,4.0,32.0,11.0,2.0,0.0,0.0,2.0,32.0,256.0,3.0,2.0,2.0,0.2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0235073566436767,True
0.96,0.98,0.9519513027648197,0.98,1.0,0.9818181818181818,0.9818181818181818,0.977777777777778,0.8692307692307691,0.8974358974358975,0.8971428571428571,0.9433760683760684,0.9428571428571428,0.8971428571428571,0.8725714285714286,0.8974358974358975,0.9969969624643732,0.002,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,23.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_060329,1.0,4.0,256.0,11.0,2.0,2.0,0.0,2.0,256.0,128.0,3.0,2.0,2.0,0.2,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0237321853637695,True
0.96,0.98,0.9508988508362728,0.98,1.0,0.9818181818181818,0.9818181818181818,0.977777777777778,0.863034188034188,0.8942307692307693,0.8971428571428571,0.9497863247863249,0.9533333333333333,0.8971428571428571,0.8710476190476191,0.8942307692307693,0.9955048135484652,0.0005,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,18.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_094134,1.0,4.0,128.0,11.0,1.0,2.0,0.0,0.0,128.0,128.0,5.0,1.0,0.0,0.4,3.0,128.0,128.0,5.0,1.0,2.0,0.2,3.0,128.0,128.0,7.0,2.0,2.0,0.2,0.0,,,,,,,,,,,,,,,0.0285131931304931,True
0.96,0.98,0.9508874729775856,0.98,1.0,0.9636363636363636,0.9636363636363636,0.977777777777778,0.9337606837606836,0.9455128205128204,0.9428571428571428,0.9732905982905982,0.9733333333333332,0.9428571428571428,0.9323809523809524,0.9455128205128204,0.9983051215610512,0.001,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,15.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_050434,1.0,4.0,64.0,5.0,1.0,1.0,0.0,0.0,64.0,16.0,9.0,1.0,2.0,0.4,2.0,16.0,256.0,9.0,2.0,2.0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,0.0251915454864501,False
0.96,0.98,0.9508760951188986,0.98,1.0,0.9818181818181818,0.9818181818181818,0.977777777777778,0.9252136752136751,0.9423076923076924,0.9428571428571428,0.9647435897435898,0.9685714285714284,0.9428571428571428,0.9295238095238096,0.9423076923076924,0.997052116819906,0.007,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,18.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20231231_214544,1.0,4.0,128.0,9.0,2.0,0.0,0.4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0216579437255859,False
0.96,0.98,0.9498065764023212,0.98,1.0,0.9636363636363636,0.9636363636363636,0.977777777777778,0.903846153846154,0.9230769230769232,0.92,0.9572649572649572,0.9590476190476188,0.92,0.9057142857142856,0.9230769230769232,0.9972914739458492,0.0005,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,21.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_015630,1.0,4.0,64.0,7.0,1.0,2.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0211057662963867,False
0.96,0.98,0.9487598134031175,0.98,1.0,0.9818181818181818,0.9818181818181818,0.977777777777778,0.8818376068376068,0.907051282051282,0.9085714285714286,0.9492521367521368,0.9547619047619048,0.9085714285714286,0.8870476190476191,0.907051282051282,0.9991705551552073,0.007,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,15.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20231231_200151,1.0,4.0,16.0,11.0,1.0,2.0,0.2,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021824836730957,True
0.96,0.98,0.9487541244737742,0.98,1.0,0.9818181818181818,0.9818181818181818,0.977777777777778,0.8995726495726495,0.9198717948717948,0.9257142857142856,0.9487179487179488,0.9542857142857144,0.9257142857142856,0.9085714285714286,0.9198717948717948,0.9972914739458492,0.001,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,17.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_045330,1.0,4.0,16.0,9.0,1.0,0.0,0.2,2.0,16.0,128.0,3.0,1.0,1.0,0.6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0230112075805664,False
