val_macro_f1-score,val_macro_recall,val_micro_accuracy,val_macro_precision,val_weighted_precision,val_weighted_recall,val_weighted_f1-score,val_balanced_accuracy,test_macro_f1-score,test_macro_recall,test_micro_accuracy,test_macro_precision,test_weighted_precision,test_weighted_recall,test_weighted_f1-score,test_balanced_accuracy,test_macro_ovr_roc_auc_score,test_time,learning_rate,loss_function,batch_size,optimizer,betas,amsgrad,weight_decay,epochs_taken,train_insertions,train_deletions,train_mutation_rate,model_name,oversample,confidence_threshold,seq_count_threshold,seq_len,test_insertions,test_deletions,test_mutation_rate,tag_and_primer,reverse_complements,k_folds,k_iters,encoding_mode,test_split,load_existing_train_test,layer1_input_channels,layer1_output_channels,layer1_conv_kernel,layer1_stride,layer1_padding,layer1_dropout,layer1_pool_kernel,layer2_input_channels,layer2_output_channels,layer2_conv_kernel,layer2_stride,layer2_padding,layer2_dropout,layer2_pool_kernel,datetime,trials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.834965035,0.917482517,0.781232222,0.917482517,1,0.896969697,0.896969697,0.895555556,0.790598291,0.836538462,0.84,0.921474359,0.923333333,0.84,0.797714286,0.836538462,0.99386083,0.024849415,0.008,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",FALSE,0,19,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,64,5,2,1,0.6,2,64,342,5,2,1,0.4,3,20240103_043714,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.781631702,0.897482517,0.7811924,0.877482517,1,0.860606061,0.872727273,0.873333333,0.638034188,0.708333333,0.72,0.878418803,0.887809524,0.72,0.657904762,0.708333333,0.989571781,0.030990839,0.007,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",FALSE,0,10,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,512,8,1,0,0.7,3,512,256,9,1,1,0.2,0,20240104_204717,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.738707692,0.848435897,0.780014791,0.879102564,0.979210758,0.824074074,0.820846561,0.829249012,0.670548433,0.727564103,0.742857143,0.882593101,0.88962585,0.742857143,0.691460317,0.727564103,0.988504895,0.024020672,0.008,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",FALSE,0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,512,8,2,2,0.7,3,512,512,6,1,2,0.2,0,20240103_053748,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.691904762,0.844880952,0.778017977,0.83031746,0.980952381,0.785714286,0.801666667,0.783333333,0.764957265,0.804487179,0.794285714,0.887820513,0.888571429,0.794285714,0.760952381,0.804487179,0.984394725,0.029801846,0.004,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",FALSE,0,20,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,256,6,2,2,0.8,2,256,64,9,1,1,0.4,0,20240103_230810,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.818874459,0.911818182,0.777995221,0.904675325,1,0.896969697,0.902525253,0.887777778,0.764957265,0.794871795,0.8,0.902350427,0.907238095,0.8,0.777142857,0.794871795,0.994159601,0.026702642,0.007,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",FALSE,0,12,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,342,8,2,1,0.6,2,342,612,8,1,0,0.3,3,20240104_060752,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.721853685,0.839603918,0.77677779,0.861406791,0.969623352,0.831412429,0.825926554,0.818204082,0.78034188,0.826923077,0.817142857,0.889957265,0.886666667,0.817142857,0.777904762,0.826923077,0.971045028,0.019769192,0.008,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",FALSE,0,25,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,342,6,1,2,0.6,3,342,64,7,1,1,0.8,2,20240104_032849,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.797575758,0.902121212,0.775765161,0.892121212,1,0.893939394,0.9,0.884444444,0.716880342,0.769230769,0.771428571,0.88034188,0.881904762,0.771428571,0.723809524,0.769230769,0.978501088,0.024996281,0.008,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",FALSE,0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,128,7,2,2,0.4,0,128,256,5,1,0,0.8,3,20240104_042305,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.670283883,0.829727564,0.772562294,0.832577839,1,0.788359788,0.805379189,0.786166008,0.657371795,0.71474359,0.708571429,0.894968457,0.906371882,0.708571429,0.666,0.71474359,0.988831562,0.021409512,0.006,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",FALSE,0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,128,5,1,2,0.8,3,128,512,5,1,2,0.6,0,20240104_152324,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.748987013,0.866493506,0.772505404,0.87982684,0.987878788,0.860606061,0.853333333,0.833333333,0.694017094,0.759615385,0.76,0.883547009,0.888571429,0.76,0.702285714,0.759615385,0.979135043,0.030541897,0.007,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",FALSE,0,28,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,512,5,1,1,0.7,3,512,128,7,1,1,0.8,0,20240103_142351,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.702422978,0.821945438,0.770468768,0.85289356,0.954827343,0.797463002,0.791821705,0.797222222,0.646581197,0.708333333,0.714285714,0.840277778,0.836666667,0.714285714,0.657333333,0.708333333,0.969932997,0.024161577,0.008,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",FALSE,0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,512,9,1,1,0.7,0,512,342,8,2,1,0.7,2,20240103_194228,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.906666667,0.96,0.770366367,0.94,1,0.945454545,0.957575758,0.955555556,0.766666667,0.814102564,0.811428571,0.891025641,0.893333333,0.811428571,0.770666667,0.814102564,0.970236027,0.033165216,0.007,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",FALSE,0,25,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,512,8,1,2,0.6,3,512,64,5,2,2,0.7,2,20240103_121935,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.741545299,0.866564103,0.768301286,0.86774359,0.991358025,0.846825397,0.851093474,0.842094862,0.613583639,0.682692308,0.668571429,0.858488733,0.863376623,0.668571429,0.611537415,0.682692308,0.986069586,0.021235704,0.006,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",FALSE,0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,128,7,2,1,0.8,2,128,256,9,2,2,0.3,0,20240104_152445,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.737566138,0.853968254,0.767453635,0.876190476,1,0.817857143,0.83452381,0.8,0.673931624,0.733974359,0.737142857,0.868482906,0.871333333,0.737142857,0.684952381,0.733974359,0.985296147,0.032270908,0.002,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",FALSE,0,11,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,512,9,2,2,0.8,0,512,342,9,1,2,0.8,0,20240103_160849,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.553862434,0.774444444,0.767362612,0.767619048,1,0.675,0.702380952,0.683333333,0.719230769,0.772435897,0.771428571,0.861645299,0.871904762,0.771428571,0.726666667,0.772435897,0.989607131,0.030198097,0.004,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",FALSE,0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,128,7,1,1,0.8,3,128,196,5,2,1,0.2,2,20240103_173730,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.667857143,0.833928571,0.766185004,0.821428571,1,0.782142857,0.80952381,0.783333333,0.6995116,0.753205128,0.754285714,0.883974359,0.888380952,0.754285714,0.705687075,0.753205128,0.987655859,0.029586554,0.006,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",FALSE,0,18,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,196,6,2,2,0.7,2,196,512,7,2,0,0.2,2,20240103_072440,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.623095238,0.843571429,0.766042781,0.77,0.985714286,0.717857143,0.716666667,0.783333333,0.785470085,0.826923077,0.822857143,0.908119658,0.912380952,0.822857143,0.790095238,0.826923077,0.987266797,0.034044266,0.008,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",FALSE,0,24,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,612,5,2,2,0.4,0,612,64,7,1,1,0.8,0,20240103_072226,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.723809524,0.871428571,0.763989077,0.842857143,1,0.832142857,0.85,0.833333333,0.738390313,0.788461538,0.788571429,0.912873932,0.916619048,0.788571429,0.746222222,0.788461538,0.994838702,0.031131029,0.008,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",FALSE,0,23,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,196,8,1,2,0.8,2,196,256,5,2,1,0.1,2,20240103_180519,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.708627763,0.84991733,0.762982137,0.845865606,0.989285714,0.817460317,0.824779541,0.816798419,0.782692308,0.823717949,0.811428571,0.899038462,0.896666667,0.811428571,0.778857143,0.823717949,0.991594604,0.022129536,0.005,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",FALSE,0,21,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,64,9,2,1,0.8,2,64,256,9,2,1,0.5,3,20240104_164539,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.606685529,0.797161804,0.762936625,0.794387268,0.973412698,0.765343915,0.757636684,0.746837945,0.695726496,0.759615385,0.754285714,0.898717949,0.903047619,0.754285714,0.696952381,0.759615385,0.993513294,0.024095058,0.008,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",FALSE,0,12,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,512,6,2,0,0.8,3,512,342,9,1,1,0.1,0,20240104_033642,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.853333333,0.926666667,0.761958129,0.916666667,0.990909091,0.912121212,0.918181818,0.915555556,0.745299145,0.791666667,0.788571429,0.893162393,0.885714286,0.788571429,0.743238095,0.791666667,0.985975887,0.025616646,0.008,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",FALSE,0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,128,6,2,1,0.6,2,128,256,8,1,0,0.5,3,20240103_130940,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.708838384,0.862310606,0.760848788,0.838636364,1,0.809090909,0.826767677,0.801111111,0.699786325,0.762820513,0.754285714,0.881944444,0.882380952,0.754285714,0.70247619,0.762820513,0.990638879,0.047697783,0.006,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",FALSE,0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,256,5,2,1,0.8,2,256,196,6,2,1,0.1,2,20240103_060342,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.823030303,0.901212121,0.760752076,0.913333333,0.980555556,0.895454545,0.888787879,0.887777778,0.739102564,0.791666667,0.777142857,0.886965812,0.888761905,0.777142857,0.733904762,0.791666667,0.982306525,0.024180651,0.007,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",FALSE,0,22,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,196,8,1,1,0.8,0,196,128,5,2,1,0.8,0,20240104_143412,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7,0.861666667,0.760717943,0.833333333,1,0.803030303,0.814646465,0.807777778,0.708119658,0.769230769,0.771428571,0.86965812,0.875238095,0.771428571,0.716952381,0.769230769,0.972375121,0.027901649,0.005,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",FALSE,0,20,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,342,5,1,2,0.8,0,342,256,9,1,2,0.8,2,20240104_071817,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.595970696,0.808241758,0.759853226,0.785164835,1,0.710714286,0.719047619,0.683333333,0.779487179,0.823717949,0.822857143,0.907051282,0.901904762,0.822857143,0.778285714,0.823717949,0.994562079,0.030540466,0.006,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",FALSE,0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,256,6,2,1,0.7,3,256,128,8,1,2,0.1,3,20240104_111229,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.586929737,0.79026973,0.759551712,0.787266067,0.978787879,0.731818182,0.722727273,0.731111111,0.743482906,0.78525641,0.794285714,0.914590965,0.912435374,0.794285714,0.754571429,0.78525641,0.9959469,0.026816607,0.008,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",FALSE,0,9,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,512,8,1,0,0.6,2,512,612,5,1,2,0,2,20240104_195654,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.718554779,0.865174825,0.757657299,0.847482517,1,0.840909091,0.852525253,0.827777778,0.723931624,0.769230769,0.771428571,0.910470085,0.909714286,0.771428571,0.731809524,0.769230769,0.983120851,0.02676487,0.007,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",FALSE,0,10,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,512,7,2,1,0.7,0,512,256,8,2,2,0.5,2,20240104_122001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.815555556,0.906666667,0.757628854,0.903333333,0.985714286,0.846428571,0.836904762,0.866666667,0.691452991,0.740384615,0.737142857,0.87991453,0.883904762,0.737142857,0.691428571,0.740384615,0.964100051,0.030983925,0.007,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",FALSE,0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,196,9,1,1,0.3,3,196,512,9,2,2,0.8,0,20240103_144406,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.588571429,0.804285714,0.756451246,0.77,0.985714286,0.721428571,0.730952381,0.733333333,0.666452991,0.737179487,0.725714286,0.857371795,0.860952381,0.725714286,0.659619048,0.737179487,0.995521424,0.04482913,0.008,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",FALSE,0,21,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,612,9,1,1,0.8,3,612,196,7,1,2,0,0,20240103_184717,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.727948718,0.874871795,0.755569462,0.850512821,1,0.840909091,0.846464646,0.843333333,0.735470085,0.78525641,0.788571429,0.868589744,0.865714286,0.788571429,0.740761905,0.78525641,0.973045279,0.024726629,0.007,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",FALSE,0,22,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,64,6,2,0,0.6,0,64,64,6,1,2,0.8,2,20240104_161000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.645238095,0.831547619,0.755404483,0.804761905,1,0.742857143,0.761904762,0.766666667,0.671047009,0.733974359,0.725714286,0.873992674,0.882911565,0.725714286,0.674190476,0.733974359,0.965402461,0.031954527,0.005,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",FALSE,0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,342,7,1,2,0.7,3,342,196,8,1,0,0.7,0,20240104_011434,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.805714286,0.871428571,0.755063147,0.917857143,0.970833333,0.816666667,0.806666667,0.82,0.859401709,0.881410256,0.88,0.925213675,0.924761905,0.88,0.860761905,0.881410256,0.994657481,0.024813175,0.0008,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",FALSE,0,22,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,256,7,2,2,0.6,3,256,128,8,1,1,0.8,0,20240103_105340,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.767195767,0.887301587,0.754340653,0.876190476,1,0.867857143,0.876190476,0.85,0.72008547,0.775641026,0.765714286,0.876068376,0.883809524,0.765714286,0.723809524,0.775641026,0.978508967,0.029242754,0.007,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",FALSE,0,21,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,128,6,2,0,0.7,2,128,64,7,2,2,0.4,0,20240104_122422,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.68015873,0.838690476,0.754329275,0.826190476,0.985714286,0.807142857,0.81547619,0.8,0.701923077,0.759615385,0.76,0.875213675,0.872571429,0.76,0.707619048,0.759615385,0.96971025,0.029150486,0.008,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",FALSE,0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,64,7,2,1,0.5,3,64,64,6,2,2,0.5,0,20240103_111101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.660412684,0.830439516,0.753424735,0.810666418,0.977248677,0.751058201,0.757186949,0.786561265,0.747435897,0.791666667,0.788571429,0.903490028,0.905396825,0.788571429,0.748571429,0.791666667,0.986196079,0.022524118,0.006,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",FALSE,0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,612,9,2,1,0.7,0,612,512,6,1,2,0.7,0,20240104_063646,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.654761905,0.844642857,0.753362157,0.792857143,1,0.778571429,0.81547619,0.8,0.698717949,0.746794872,0.742857143,0.850961538,0.846190476,0.742857143,0.698666667,0.746794872,0.98592414,0.060548306,0.004,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",FALSE,0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,612,6,2,1,0.3,2,612,256,8,2,1,0.8,3,20240103_073636,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69047619,0.854761905,0.753356468,0.826190476,1,0.810714286,0.829761905,0.8,0.688461538,0.743589744,0.748571429,0.875213675,0.886857143,0.748571429,0.704,0.743589744,0.992883597,0.036042452,0.007,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",FALSE,0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,64,6,1,1,0.8,0,64,64,5,1,0,0.2,3,20240104_142117,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.760386473,0.787137681,0.752935488,0.970471014,0.996296296,0.777777778,0.777777778,0.777865613,0.851282051,0.881410256,0.874285714,0.931623932,0.925714286,0.874285714,0.849142857,0.881410256,0.997695442,0.021641254,0.0008,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",FALSE,0,19,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,612,5,1,0,0.3,3,612,64,6,1,0,0,3,20240104_061845,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.697398328,0.851749655,0.752281261,0.834832372,0.987596899,0.806236786,0.812057787,0.819444444,0.783760684,0.826923077,0.822857143,0.894230769,0.896190476,0.822857143,0.784,0.826923077,0.989733411,0.021360397,0.007,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",FALSE,0,21,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,612,9,2,2,0.4,3,612,196,7,2,2,0.8,2,20240104_191338,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.604642857,0.764880952,0.752247127,0.822222222,0.95,0.746428571,0.722142857,0.716666667,0.584203297,0.657051282,0.662857143,0.87239011,0.875768707,0.662857143,0.594027211,0.657051282,0.990841609,0.0340271,0.004,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",FALSE,0,10,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,612,7,2,0,0.8,0,612,342,5,1,1,0,0,20240104_135018,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.754222222,0.805462963,0.75186028,0.93862963,0.992857143,0.77037037,0.775308642,0.773913043,0.882478632,0.907051282,0.914285714,0.948717949,0.951428571,0.914285714,0.891428571,0.907051282,0.996296779,0.021961212,0.002,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",FALSE,0,19,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,512,6,2,2,0,3,512,64,5,2,1,0.7,2,20240103_235245,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.655952381,0.828571429,0.751103652,0.789285714,0.971428571,0.778571429,0.805952381,0.783333333,0.706868132,0.769230769,0.76,0.877564103,0.881714286,0.76,0.705006803,0.769230769,0.969922775,0.030143738,0.006,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",FALSE,0,24,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,342,5,2,2,0.6,2,342,612,5,2,0,0.8,0,20240103_062904,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
