val_macro_f1-score,val_macro_recall,val_micro_accuracy,val_macro_precision,val_weighted_precision,val_weighted_recall,val_weighted_f1-score,val_balanced_accuracy,test_macro_f1-score,test_macro_recall,test_micro_accuracy,test_macro_precision,test_weighted_precision,test_weighted_recall,test_weighted_f1-score,test_balanced_accuracy,test_macro_ovr_roc_auc_score,test_time,learning_rate,loss_function,batch_size,optimizer,betas,amsgrad,weight_decay,epochs_taken,train_insertions,train_deletions,train_mutation_rate,model_name,oversample,confidence_threshold,seq_count_threshold,seq_len,test_insertions,test_deletions,test_mutation_rate,tag_and_primer,reverse_complements,k_folds,k_iters,encoding_mode,test_split,load_existing_train_test,layer1_input_channels,layer1_output_channels,layer1_conv_kernel,layer1_stride,layer1_padding,layer1_dropout,layer1_pool_kernel,datetime,trials,layer2_input_channels,layer2_output_channels,layer2_conv_kernel,layer2_stride,layer2_padding,layer2_dropout,layer2_pool_kernel
0.9795604395604396,0.9881083202511776,0.9743656843782,0.9889063317634748,0.996045197740113,0.9864406779661016,0.9862146892655368,0.987877551020408,0.9412393162393164,0.9551282051282052,0.9542857142857144,0.9764957264957264,0.979047619047619,0.9542857142857144,0.943809523809524,0.9551282051282052,0.9984156432232972,0.0208022594451904,0.007,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,5,1,0,0.1,2,20240111_233058,1.0,196.0,256.0,9.0,1.0,1.0,0.8,3.0
1.0,1.0,0.9743656843782,1.0,1.0,1.0,1.0,1.0,0.9153846153846156,0.9326923076923076,0.9371428571428572,0.9647435897435898,0.9638095238095238,0.9371428571428572,0.9205714285714284,0.9326923076923076,0.9944920177379812,0.0256257057189941,0.003,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,8,1,0,0.2,2,20240112_045233,,,,,,,,
0.984,0.992,0.9743656843782,0.992,1.0,0.9932203389830508,0.9932203389830508,0.9918367346938776,0.9047008547008548,0.9230769230769232,0.9257142857142856,0.9465811965811968,0.9447619047619048,0.9257142857142856,0.9081904761904762,0.9230769230769232,0.99922592246192,0.0180044174194335,0.003,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,19,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,7,2,0,0.6,3,20240112_124821,,,,,,,,
1.0,1.0,0.9743656843782,1.0,1.0,1.0,1.0,1.0,0.9348290598290598,0.9455128205128204,0.9485714285714286,0.9615384615384616,0.9628571428571427,0.9485714285714286,0.9390476190476192,0.9455128205128204,0.9954123927364908,0.0261361598968505,0.003,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,9,1,1,0.1,3,20240112_154840,,,,,,,,
1.0,1.0,0.9743656843782,1.0,1.0,1.0,1.0,1.0,0.9004273504273504,0.9230769230769232,0.9257142857142856,0.9529914529914532,0.9504761904761904,0.9257142857142856,0.9043809523809524,0.9230769230769232,0.9982484765472608,0.0240154266357421,0.003,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,18,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,128,8,2,0,0.4,2,20240112_163404,,,,,,,,
1.0,1.0,0.9743656843782,1.0,1.0,1.0,1.0,1.0,0.9220085470085472,0.939102564102564,0.9428571428571428,0.9647435897435898,0.9657142857142856,0.9428571428571428,0.9276190476190476,0.939102564102564,0.9971445376318806,0.0250084400177001,0.002,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,5,1,1,0.5,2,20240112_180705,1.0,512.0,196.0,5.0,1.0,0.0,0.7,3.0
1.0,1.0,0.9743656843782,1.0,1.0,1.0,1.0,1.0,0.8876068376068377,0.907051282051282,0.9085714285714286,0.935897435897436,0.938095238095238,0.9085714285714286,0.8900952380952382,0.907051282051282,0.9980653385327494,0.0220673084259033,0.005,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,7,1,1,0.7,3,20240112_210733,,,,,,,,
0.992,0.996,0.9743599954488568,0.996,1.0,0.9966101694915256,0.9966101694915256,0.9959183673469388,0.9106837606837608,0.9230769230769232,0.9257142857142856,0.9444444444444444,0.9466666666666668,0.9257142857142856,0.915047619047619,0.9230769230769232,0.9977520873474632,0.0193097591400146,0.003,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,8,1,1,0.1,3,20240110_143606,1.0,,,,,,,
0.954830917874396,0.9788043478260868,0.9743599954488568,0.9746376811594204,1.0,0.9777777777777776,0.9802469135802468,0.9778656126482212,0.9017094017094016,0.9198717948717948,0.92,0.9519230769230768,0.9514285714285714,0.92,0.9047619047619048,0.9198717948717948,0.9971243072698126,0.0218009948730468,0.003,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,5,1,0,0.3,2,20240110_204432,1.0,256.0,512.0,5.0,2.0,2.0,0.5,0.0
0.9783783783783784,0.9891891891891892,0.9743599954488568,0.9891891891891892,1.0,0.9906976744186048,0.9906976744186048,0.9888888888888888,0.935897435897436,0.9519230769230768,0.9542857142857144,0.9743589743589745,0.9771428571428572,0.9542857142857144,0.9409523809523808,0.9519230769230768,0.9985813192410762,0.0193746089935302,0.002,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,612,9,1,1,0.8,3,20240111_073806,1.0,,,,,,,
0.9833333333333332,0.9916666666666668,0.9743599954488568,0.9916666666666668,1.0,0.9925925925925926,0.9925925925925926,0.9913043478260868,0.8985042735042736,0.9134615384615384,0.9142857142857144,0.9423076923076924,0.9457142857142856,0.9142857142857144,0.9009523809523812,0.9134615384615384,0.9951355562029272,0.019655704498291,0.003,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,6,1,1,0.8,3,20240111_094705,,,,,,,,
0.9619047619047618,0.9857142857142858,0.9743599954488568,0.9714285714285716,1.0,0.9714285714285716,0.980952380952381,0.9833333333333332,0.8952991452991454,0.9134615384615384,0.9142857142857144,0.9508547008547008,0.9533333333333333,0.9142857142857144,0.8980952380952382,0.9134615384615384,0.99839498695887,0.0258142948150634,0.002,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,8,2,1,0.2,3,20240112_194433,1.0,,,,,,,
1.0,1.0,0.974354306519513,1.0,1.0,1.0,1.0,1.0,0.9235042735042734,0.939102564102564,0.9371428571428572,0.9668803418803418,0.9666666666666668,0.9371428571428572,0.9226666666666666,0.939102564102564,0.996917744625538,0.0260872840881347,0.0008,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,18,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,8,1,0,0.7,2,20240110_235403,,,,,,,,
0.9946666666666668,0.998,0.974354306519513,0.996,1.0,0.9966101694915256,0.9977401129943502,0.9979591836734696,0.908119658119658,0.9262820512820512,0.9257142857142856,0.9636752136752136,0.9647619047619046,0.9257142857142856,0.9095238095238096,0.9262820512820512,0.998875191869013,0.018035888671875,0.002,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,7,1,1,0.2,3,20240111_195032,1.0,,,,,,,
0.9833333333333332,0.9916666666666668,0.9733359881670268,0.9916666666666668,1.0,0.9925925925925926,0.9925925925925926,0.9913043478260868,0.9173076923076924,0.935897435897436,0.9371428571428572,0.966880341880342,0.9638095238095238,0.9371428571428572,0.9192380952380952,0.935897435897436,0.9982497542543388,0.019815444946289,0.0008,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,612,9,1,2,0.4,3,20240111_040545,,,,,,,,
0.9714975845410628,0.9871376811594204,0.9733359881670268,0.9829710144927536,1.0,0.9854497354497356,0.9878306878306878,0.9865612648221344,0.9153846153846152,0.935897435897436,0.9428571428571428,0.969017094017094,0.9704761904761904,0.9428571428571428,0.9234285714285714,0.935897435897436,0.9968868667044868,0.0239582061767578,0.003,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,6,1,0,0.5,3,20240110_184654,1.0,512.0,256.0,6.0,2.0,1.0,0.2,2.0
1.0,1.0,0.9733302992376835,1.0,1.0,1.0,1.0,1.0,0.8952991452991452,0.9166666666666666,0.92,0.9508547008547008,0.9533333333333333,0.92,0.9019047619047618,0.9166666666666666,0.9949990544967624,0.0256330966949462,0.0008,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,8,1,0,0.6,3,20240112_141708,1.0,,,,,,,
0.9428571428571428,0.9714285714285712,0.9733302992376835,0.9714285714285712,1.0,0.9714285714285712,0.9714285714285712,0.9666666666666666,0.9412393162393164,0.9551282051282052,0.9542857142857144,0.9764957264957264,0.979047619047619,0.9542857142857144,0.9438095238095238,0.9551282051282052,0.99427097441349,0.0294690132141113,0.004,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,9,1,0,0.0,2,20240112_225019,1.0,196.0,196.0,7.0,1.0,2.0,0.6,3.0
1.0,1.0,0.97332461030834,1.0,1.0,1.0,1.0,1.0,0.92991452991453,0.9455128205128204,0.9428571428571428,0.9727564102564102,0.9757142857142858,0.9428571428571428,0.9318095238095238,0.9455128205128204,0.9980655514839292,0.0258424282073974,0.003,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,128,7,1,1,0.2,2,20240110_165026,2.0,128.0,64.0,6.0,1.0,1.0,0.2,3.0
0.9783783783783784,0.9891891891891892,0.97332461030834,0.9891891891891892,1.0,0.9862579281183932,0.9862579281183932,0.9888888888888888,0.9305555555555556,0.9455128205128204,0.9485714285714286,0.967948717948718,0.9685714285714284,0.9485714285714286,0.9352380952380952,0.9455128205128204,0.9980838652853802,0.0195779800415039,0.004,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,11,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,9,1,0,0.0,3,20240111_100245,1.0,,,,,,,
1.0,1.0,0.97332461030834,1.0,1.0,1.0,1.0,1.0,0.9145299145299146,0.9326923076923076,0.9371428571428572,0.9583333333333334,0.9628571428571427,0.9371428571428572,0.9219047619047618,0.9326923076923076,0.9989492988795362,0.0261409282684326,0.001,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,9,1,1,0.0,3,20240111_145957,1.0,,,,,,,
1.0,1.0,0.97332461030834,1.0,1.0,1.0,1.0,1.0,0.9155982905982908,0.935897435897436,0.9371428571428572,0.9647435897435898,0.9657142857142856,0.9371428571428572,0.92,0.935897435897436,0.9965357102092202,0.0259900093078613,0.002,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,612,9,1,1,0.0,2,20240111_181417,,,,,,,,
1.0,1.0,0.97332461030834,1.0,1.0,1.0,1.0,1.0,0.8993589743589744,0.9134615384615384,0.92,0.936965811965812,0.9390476190476188,0.92,0.9062857142857144,0.9134615384615384,0.9972367454926754,0.0220701694488525,0.004,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,7,1,0,0.2,3,20240112_151828,1.0,,,,,,,
0.992156862745098,0.996078431372549,0.97332461030834,0.996078431372549,1.0,0.9966666666666668,0.9966666666666668,0.996,0.9036324786324786,0.9198717948717948,0.92,0.9455128205128204,0.9495238095238094,0.92,0.9072380952380952,0.9198717948717948,0.9958915328907356,0.0194792747497558,0.005,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,6,1,2,0.4,2,20240112_153216,1.0,196.0,64.0,6.0,1.0,1.0,0.3,0.0
1.0,1.0,0.9733189213789964,1.0,1.0,1.0,1.0,1.0,0.8878205128205128,0.9102564102564102,0.9142857142857144,0.9487179487179488,0.9514285714285714,0.9142857142857144,0.8952380952380952,0.9102564102564102,0.99769693299193,0.0221977233886718,0.007,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,7,1,2,0.3,3,20240110_191313,3.0,,,,,,,
1.0,1.0,0.9733189213789964,1.0,1.0,1.0,1.0,1.0,0.9273504273504276,0.9455128205128204,0.9485714285714286,0.971153846153846,0.9742857142857144,0.9485714285714286,0.9333333333333332,0.9455128205128204,0.999023618841239,0.0312559604644775,0.002,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,8,1,1,0.2,2,20240111_115624,1.0,512.0,64.0,8.0,1.0,0.0,0.3,3.0
1.0,1.0,0.9733189213789964,1.0,1.0,1.0,1.0,1.0,0.8974358974358975,0.9166666666666666,0.9142857142857144,0.9529914529914528,0.9504761904761906,0.9142857142857144,0.8952380952380954,0.9166666666666666,0.9955597549528185,0.0256717205047607,0.008,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,128,5,1,0,0.1,3,20240112_163736,,,,,,,,
1.0,1.0,0.9733132324496532,1.0,1.0,1.0,1.0,1.0,0.9106837606837608,0.9198717948717948,0.92,0.938034188034188,0.9409523809523812,0.92,0.9112380952380952,0.9198717948717948,0.9981021790868312,0.0271356105804443,0.002,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,12,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,5,1,2,0.3,3,20240110_142508,1.0,,,,,,,
0.9866666666666668,0.992,0.9733132324496532,0.994,0.9983333333333334,0.993276836158192,0.992165725047081,0.9919183673469388,0.8910256410256411,0.9102564102564102,0.9142857142857144,0.9476495726495724,0.9504761904761904,0.9142857142857144,0.8980952380952382,0.9102564102564102,0.998470371676471,0.0186500549316406,0.006,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,7,2,1,0.1,2,20240110_144347,1.0,,,,,,,
0.9947712418300654,0.9980392156862744,0.9733132324496532,0.996078431372549,1.0,0.9966101694915256,0.9977401129943502,0.998,0.9235042735042734,0.939102564102564,0.9371428571428572,0.9604700854700854,0.9552380952380952,0.9371428571428572,0.9226666666666664,0.939102564102564,0.999243810361012,0.0192518234252929,0.004,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,612,6,1,2,0.3,2,20240110_162547,1.0,,,,,,,
1.0,1.0,0.9733132324496532,1.0,1.0,1.0,1.0,1.0,0.922863247863248,0.935897435897436,0.9371428571428572,0.9626068376068376,0.9619047619047618,0.9371428571428572,0.9253333333333332,0.935897435897436,0.9991884430542992,0.0235583782196044,0.002,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,612,6,2,2,0.3,3,20240110_173824,1.0,,,,,,,
0.972222222222222,0.9875,0.9733132324496532,0.9833333333333334,1.0,0.9783068783068783,0.9807760141093474,0.9869565217391304,0.9134615384615384,0.9262820512820512,0.9257142857142856,0.9551282051282052,0.9542857142857144,0.9257142857142856,0.9142857142857144,0.9262820512820512,0.9951170294502965,0.0224270820617675,0.004,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,12,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,5,1,1,0.0,0,20240110_174152,2.0,342.0,342.0,7.0,1.0,1.0,0.2,3.0
0.9888888888888888,0.9958333333333332,0.9733132324496532,0.9916666666666668,1.0,0.9928571428571428,0.9952380952380953,0.9956521739130434,0.9241452991452992,0.939102564102564,0.9428571428571428,0.9615384615384616,0.9628571428571427,0.9428571428571428,0.9295238095238096,0.939102564102564,0.9980842911877394,0.0222594738006591,0.002,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,9,1,1,0.2,3,20240110_224236,1.0,342.0,342.0,7.0,1.0,0.0,0.8,2.0
1.0,1.0,0.9733132324496532,1.0,1.0,1.0,1.0,1.0,0.8897435897435898,0.9134615384615384,0.92,0.9497863247863249,0.9533333333333334,0.92,0.8986666666666666,0.9134615384615384,0.9970527556734452,0.0335803031921386,0.004,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,6,1,0,0.1,2,20240111_061803,2.0,342.0,196.0,7.0,1.0,2.0,0.4,2.0
0.981981981981982,0.991891891891892,0.9733132324496532,0.9891891891891892,1.0,0.9908033826638478,0.9923537702607468,0.9916666666666668,0.8799145299145298,0.9006410256410257,0.9085714285714286,0.9401709401709404,0.94,0.9085714285714286,0.8878095238095238,0.9006410256410257,0.9968272403741808,0.0186307430267334,0.008,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,11,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,612,9,1,0,0.1,3,20240111_100749,1.0,,,,,,,
0.9891891891891892,0.9945945945945944,0.9733132324496532,0.9945945945945944,1.0,0.9953488372093025,0.9953488372093025,0.9944444444444444,0.8985042735042734,0.9166666666666666,0.92,0.9487179487179488,0.9514285714285714,0.92,0.9047619047619048,0.9166666666666666,0.998507851084092,0.0201466083526611,0.003,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,7,1,2,0.1,3,20240111_115230,1.0,64.0,512.0,6.0,1.0,2.0,0.4,0.0
1.0,1.0,0.9733132324496532,1.0,1.0,1.0,1.0,1.0,0.9175213675213676,0.9326923076923076,0.9371428571428572,0.9561965811965814,0.9590476190476188,0.9371428571428572,0.9234285714285716,0.9326923076923076,0.9950629398506616,0.0328841209411621,0.0008,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,7,1,2,0.4,0,20240111_124906,1.0,512.0,612.0,7.0,1.0,0.0,0.5,3.0
1.0,1.0,0.9733132324496532,1.0,1.0,1.0,1.0,1.0,0.9132478632478632,0.9294871794871796,0.9314285714285714,0.9594017094017092,0.9590476190476188,0.9314285714285714,0.9158095238095236,0.9294871794871796,0.997052329771086,0.0249512195587158,0.003,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,7,1,2,0.0,0,20240111_132055,2.0,196.0,256.0,8.0,1.0,1.0,0.3,2.0
0.9833333333333332,0.9916666666666668,0.9733132324496532,0.9916666666666668,1.0,0.9925925925925926,0.9925925925925926,0.9913043478260868,0.9145299145299144,0.9326923076923076,0.9371428571428572,0.9636752136752136,0.9647619047619048,0.9371428571428572,0.9209523809523807,0.9326923076923076,0.9977525132498224,0.0218007564544677,0.004,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,5,1,0,0.5,3,20240111_151129,2.0,256.0,128.0,6.0,1.0,0.0,0.3,2.0
0.984156862745098,0.9920784313725493,0.9733132324496532,0.9920784313725493,1.0,0.9932203389830508,0.9932203389830508,0.9919183673469388,0.8942307692307693,0.9134615384615384,0.9142857142857144,0.9487179487179488,0.9514285714285714,0.9142857142857144,0.8971428571428571,0.9134615384615384,0.9955405893466488,0.0193967819213867,0.006,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,5,1,0,0.4,0,20240111_220224,1.0,196.0,196.0,9.0,2.0,2.0,0.5,0.0
1.0,1.0,0.9733132324496532,1.0,1.0,1.0,1.0,1.0,0.9363247863247864,0.9519230769230768,0.9428571428571428,0.969551282051282,0.9671428571428572,0.9428571428571428,0.929904761904762,0.9519230769230768,0.99727188243732,0.0255930423736572,0.001,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,7,1,0,0.4,2,20240111_220521,1.0,,,,,,,
0.9428571428571428,0.9714285714285716,0.9733132324496532,0.9714285714285716,1.0,0.9714285714285716,0.9714285714285716,0.9666666666666668,0.9284188034188032,0.9423076923076924,0.9428571428571428,0.967948717948718,0.9685714285714284,0.9428571428571428,0.9314285714285714,0.9423076923076924,0.9965734025680212,0.0257742404937744,0.003,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,11,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,7,1,0,0.1,3,20240111_224420,1.0,,,,,,,
1.0,1.0,0.9733132324496532,1.0,1.0,1.0,1.0,1.0,0.9072649572649572,0.9230769230769232,0.9257142857142856,0.9519230769230768,0.9514285714285714,0.9257142857142856,0.9108571428571428,0.9230769230769232,0.9980463858777592,0.0184807777404785,0.002,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,5,1,0,0.3,2,20240111_231124,,,,,,,,
1.0,1.0,0.9733132324496532,1.0,1.0,1.0,1.0,1.0,0.9262820512820512,0.935897435897436,0.9371428571428572,0.9487179487179488,0.9514285714285714,0.9371428571428572,0.9295238095238096,0.935897435897436,0.9985259519343634,0.0185575485229492,0.004,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,6,2,1,0.0,3,20240112_044427,,,,,,,,
1.0,1.0,0.9733132324496532,1.0,1.0,1.0,1.0,1.0,0.913034188034188,0.9326923076923076,0.9371428571428572,0.9668803418803418,0.963809523809524,0.9371428571428572,0.9173333333333332,0.9326923076923076,0.9989678256321668,0.0185775756835937,0.002,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,6,1,1,0.6,3,20240112_045608,,,,,,,,
0.9927927927927928,0.9972972972972972,0.9733132324496532,0.9945945945945944,1.0,0.9954545454545456,0.9969696969696968,0.997222222222222,0.9198717948717948,0.935897435897436,0.9371428571428572,0.9647435897435898,0.9657142857142856,0.9371428571428572,0.923809523809524,0.935897435897436,0.9989678256321668,0.0185263156890869,0.006,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,5,1,0,0.7,3,20240112_064455,,,,,,,,
